entity_id,company_id,percentage
660716ef-72b6-4ee3-9afb-067da522a963,2e9b1df3-c909-4400-a122-7c1f07ffcc14,0.1
a78aab95-6fa3-4174-9164-e910fc4e5fd7,da75299b-1a1b-4d35-9949-05894a3c9c1a,0.74
3eb5b4bd-fa7c-4ee8-962d-d5c2e78c2f60,57f25bca-4d26-4186-97be-820b50a156e5,0.21
ece22d51-9f1e-490d-b067-df3915887c16,82ac0bce-a488-40ac-bba7-a7b84e172b19,0.25
cc95a935-6a3a-4367-9779-67ef61f08e15,74d69595-4046-4967-a6de-b8b68432eac3,0.69
b723041e-c06b-49d8-aec2-166da52bef44,f6b1bf8d-ed8c-437c-8623-76a7818fc5a5,0.39
24ea62b5-091d-491e-b91d-65c3a2b34aec,812b939e-d559-4a84-a18d-60a93597bb5c,0.09
e4817bb2-cd35-4a22-9f13-7f382a47beba,0fae4dc8-8c28-468c-bc2e-212da898e188,0.79
cddff4fe-e2d7-4ace-b34d-40a4110fc999,3cb9561a-febe-4775-84f7-eaf47789c075,0.42
6048aca0-e3ef-4004-9a4e-f8cffd9f579a,27487b12-5bf8-4e8c-b1d2-ccb069d85c4a,0.02
033f11d0-f05d-47c6-a693-1783e17c5eb8,42d243fc-00a5-4952-ba29-9aa3e87f3b65,0.29
05b6e683-b216-405a-92df-16009ac7bf9a,19632985-2c04-4675-948e-1e4453a8eb26,0.26
f17d1c1b-45df-43d7-a010-8fbf019aadfc,04ea3b06-a3c0-4476-9ac8-116993e20fc0,0.04
6ed749d8-d3f4-4dda-b46b-ec1a6dec11cd,ec170ff2-106f-44df-820d-dd9d77b50fd2,0.06
e59e0cc5-0ad2-449c-9c1f-6ec3d9f65ab9,56396293-6a7a-45a5-bc4e-5a9791a5d1f5,0.06
742ec992-16c0-4db2-af8d-98ff8b5de0f1,226f5607-bfa4-4e6f-9b6e-c190b0661a3f,0.99
1ddbabe5-b2d4-422b-b270-130c07ba1fc3,97901d87-a2a6-48f9-ba0a-50b13c491ab9,0.6
b67b6400-a89d-4811-8760-bf5b2a5b7c86,50cb2479-10d4-41f9-b92e-26508147e682,0.79
9e1bad9f-7f36-4746-9713-d6db0345b4c0,e7644ea5-92e7-4733-8d75-982ea224ddde,0.58
582d563b-315a-4985-91e8-a558f4e2d322,16dc3054-2216-426f-a1cf-80c6b9998d7c,0.02
4fb3da83-ad9c-49ea-9733-bbfffdb0c1d8,dec760bd-38f3-4232-8e85-e78a32140477,0.02
4418c02f-b999-48eb-94fc-a70ea775f780,7a4ed751-cdbb-425a-984c-64faa8e0ccc0,0.03
c03bbe69-9693-4d97-85f0-5e1e87c51e47,9d0619a6-4607-491a-9eca-8ac9ae4e0789,0.34
5384ec1a-2dee-4c30-abd3-844b7cc40c84,f0aacb1d-7bca-4883-8f17-33636712a3a7,0.33
747e142e-8bf3-4ca9-9abd-db2dbcee8906,32fc1ec9-fb50-4fa7-8784-47885939d354,0.49
5afb6266-61d9-475e-b2ed-5ba0b461dcdb,70244b3a-5422-47ca-8003-ff5c744dc02d,0.01
83815c0b-89d4-47b4-b1c0-6bd18279557d,2f64061d-068a-4bbb-a3a6-cb77d9aca679,0.05
96905780-fb85-4934-acd2-e7c75a2e585a,87d043c8-438c-47f4-bbbd-397402c2aeca,0.02
2c6ea4ae-9f22-4b95-8d19-0b3ff8408ae1,f0bba2d2-7eed-4292-8c58-de3f6fe75d4c,0.29
643c20c3-2bb2-4f3c-8841-d8018ba07a9b,ba339e05-94f6-4cd7-88c1-354ad21af067,0.55
83211278-de55-4d81-81fa-0b8bc1d2a042,aedb00c6-0cd3-489f-879c-c1597ad76dd1,0.35
d6826656-e183-4bed-a2aa-86758abd0950,0e835a2e-5355-41d6-be31-75ba03395c8b,0.65
158960cb-e4c0-4856-a1ea-ee4a4d3ef481,52dbde9a-2798-4af7-904e-a80b09096980,0.06
29f876b8-a208-4e57-b1ba-7f77f251d4ce,df152771-e031-4eb0-b946-a098fc589a11,0.59
40074e91-c559-45ea-8c7f-e4f6205db3af,e2701146-e17b-4da9-869e-546302946f29,0.02
93905185-50dc-4d7a-8fa3-5fad80d66c6f,f302ce04-67af-4c62-ab4f-444e7dac4b8f,0.35
1a6bf82d-6a3c-4f06-bdac-a6231af22c56,10eafbf4-fe08-4696-86c3-90ad11d1e88b,0.57
52bd1868-f586-4dd1-a9e6-4548e8501b60,dccc8e16-0a89-4a57-bbbb-56a82928d176,0.29
d3e945a9-1205-41ce-8dc1-cf0ecc490910,597635f5-cac3-4606-8983-9c56a3ebafc2,0.04
4593e9f2-9c4d-47db-aba3-5b8c532392c8,0731da06-93c1-43d9-9d1f-2137be03a531,0.21
ae6618cb-a814-4856-9779-9e79af8a0169,8b004674-befa-4888-958e-0cd4fe59d497,0.64
d67d76c8-baa9-4283-add0-51893d5656a6,0dd7849f-5a44-4e7b-a0fd-0e289ffc4b61,0.43
97c6cf52-bd04-401a-9e1a-816347dffcf9,59cca98f-e09b-4a6f-8b60-a18ab010efe0,0.63
525ba53f-3acc-4724-b733-4e09058e821a,bee00f78-9caa-4376-b42a-b07b4609039f,0.02
59c337e0-e42a-4ba8-ae84-d04e9518148b,e8081710-0ab1-4879-880e-362c62514524,0.65
5a4ea20b-f354-4d0b-afbf-cc05ce113970,1929c982-c372-4d1f-9a68-53a30077c45f,0.01
1a378156-f8df-4712-8848-d9019dd3f806,5b5cdff8-b003-49c2-a1d7-e81120ba9f16,0.04
919d0f1a-b2f5-4ec8-81ff-e1fe46be5f98,bbb49637-c911-4a21-98c0-56653d744733,0.97
62f49bd4-7993-418b-9529-03a318abbb5e,ec97ab09-6dae-4f84-8e33-e1fc8d99e8c0,0.06
63245992-994b-48b5-83c9-15c1903b1424,e1d241e8-7b83-4ebf-b291-dac6fb024706,0.32
9a9f5c43-5fbc-4099-8b96-2f328926a034,83569baf-9371-4152-b625-7c4faab8e3e4,0.7
0d2635b9-cb5b-4c01-b23e-456a74932873,af89f22c-501d-4c3d-8e80-3116d4446ad9,0.96
e1f823e7-542a-4746-a08a-bf4e6a3bd0cd,21b2ae69-4ad1-4b3c-97f8-f87e57342368,0.01
ba6ecd5c-ae1d-4a06-ac9f-5a0975deb29d,97e4f0af-9f1b-4994-8022-380cf69cc9fe,0.09
95ca9c90-98c4-4877-be96-1b7199440c41,8bf27267-8849-4e27-9059-0b8a08fc88e2,0.04
97254534-9058-4108-ba2b-c16ff72eb73e,dfb01b0b-785a-425b-a85b-9134c56dd8f8,0.3
36ce7749-ffb2-4de7-8120-bc9279cfd292,977956f2-3f8c-4653-a690-feb59b4f4b51,0.02
4ea0d279-b761-450e-91b5-49c683eb65b0,bf39bc80-bd49-4ba9-a000-bab2871ca0e9,0.02
b7433a75-8dc1-48d7-953d-d6074235bd55,e6cc9214-c302-4782-af14-8bd85f45f9fc,0.01
c864fbfc-b3cc-4895-9fec-06bd31923ddc,7018af9c-0af8-47f9-813e-d3427a204fac,0.03
eac20430-0812-4327-8d70-abaf2d4283e5,a39fff73-6cf3-4109-bd7c-6eb5b2de3615,0.28
315582ba-61b0-46e4-b069-565fc02d9185,8e996d04-c104-41cd-a5ad-f5e565e9868d,0.79
faa3294c-b26d-4653-bb7f-fac782ee4cb1,2a2e15be-5078-4c46-ad65-76072b0b93d8,0.72
9fb5709d-77d0-4a19-be0f-ac477c750d3f,583c3868-937d-4324-85a2-dbcbbc5d1de4,0.2
7c356a70-d340-4b60-a935-bbfcd6b8927f,535436fd-6a3a-499c-a2bc-919fd6efb8b9,0.81
d9eec18b-a803-4926-97c8-df26ea857895,bfc02a0f-11a8-4b94-b358-0998269d4fea,0.03
d068b3e6-ce9e-4d0b-b45a-fc4cea45dc35,99d37a76-9130-4deb-a011-ed5de64b0fba,0.02
d6826656-e183-4bed-a2aa-86758abd0950,64bafe79-d2b8-4e26-8958-49bfb1ed69a9,0.01
da2c6b28-3aff-4d05-96ac-979da3f04e81,54253a2d-55e0-4be0-bb96-b31cea000746,0.07
42516d44-e6bb-4173-930d-c9de79446bbf,2ea3fe19-c546-4c00-8e06-4d087a895477,0.01
75e83447-8122-4662-9ee5-5fbc906103fe,0b766b0c-83c8-408a-8d6a-c478bf1b303a,0.37
df6fe4dc-9cfa-4303-a249-5696bcb65e5a,bd8ace9e-58d9-44ed-8911-4d2e37140af5,0.03
f1567ccb-1285-4db6-a6b9-c892fb0c20c3,9e016efc-393b-4380-bcbf-99cdf0558698,0.74
d100684f-b5c2-4a12-8de5-8ddf15a5ae3e,0a964a90-e5a1-4b90-a706-a5681548211a,0.08
5c3f7289-aaad-40be-ac3b-50d3d7966697,19632985-2c04-4675-948e-1e4453a8eb26,0.02
ffbccc7c-53fc-4650-afa5-613501202a7b,b9610674-ca33-4be7-a088-0cb81e88cb92,0.69
9cf30d51-0d3b-48d2-aa72-45eea4bcdb00,231851d9-2364-4035-bb25-c13f93cc8fcd,0.19
df06b705-d845-4313-b5cd-c1b8cb3a569f,f51364ea-57b7-4678-b374-2b67dc2ba662,0.13
cec4f229-0e3f-4a10-9983-e39162df18cc,1aee5ac4-b769-4f4d-a92f-ef4a1f682d70,0.01
cfd27c2d-2a48-4b0f-9be1-3baba0a3ff64,d7496672-e2e9-4555-b9a0-91d64d0afe42,0.2
79e91238-dff4-418b-97f5-36aeebd7be90,453ae9ab-2f24-42cf-a08f-95c8dd753633,0.03
82bee01e-d971-49bd-98d1-cedf42c1b70b,e8736c79-0e54-4230-b550-d78f1afbbe2a,0.03
3da050b3-3bf1-4d04-82bb-eeae602ca2ee,4c595196-b0cb-4573-aef5-01ffce98397f,0.96
eba4a7b3-cf73-469f-a566-63ded7218aae,59d25f64-0897-4eff-8f61-b987fc01ccbe,0.14
3bec6b3c-fc5c-428d-821c-0e293569a334,a14a05bc-f44d-4346-ba7d-ee80d0cd73ce,0.57
90bb92df-92c3-404a-bb96-d1bbb22bb0a0,c5c1a0e8-a398-4976-8c53-2c7d6aa87805,0.05
b290a0a7-1be8-4442-bafe-a9d300911c48,0e446535-9b55-4060-85b0-9b377622af4a,0.83
1b59c8bf-c3b7-4998-b030-8dfc591402a7,700a88e3-360a-49cd-bd34-eb73e9f379ad,0.94
81250990-6799-415a-b8f8-125c4e7def3f,54957a42-2325-45f8-af84-d43949ba3d51,0.07
8017e5e1-e281-4730-b2f4-0dbc1f2aacf1,d0ce2ffb-3210-4d96-bc37-c4258945e8d9,0.03
8a4e1869-4fa7-46e5-afad-64485aeb0332,5e46ce90-b093-4a05-a7bf-5c1f5d58b13d,0.3
8f69c2ef-f2da-40ca-a8da-196a440b7c16,59a78e82-a91e-4375-9de5-f134ed16cd52,0.1
4c3a7c35-6dd9-4ddb-ad66-a490223497fa,54e8eaef-100d-4693-aba0-1f6187b65e14,0.05
fb5645ac-dd79-43a4-b89a-8f6d0d4cdf4d,b3e3eef2-0912-41d7-b5f2-3784023b568c,0.25
de7c1756-6095-4dd7-aa2a-86dbb69407a9,299c2c03-8fff-4d62-b170-5f58bd75e1ae,0.61
eaff4f5f-f732-4fee-b484-cc338732d3f5,5ac73a79-58c1-49eb-9207-9f2bfd41edbe,0.63
6571a768-997c-45d5-994b-734b830cdd89,6efa546d-8c57-4fb2-ab84-407936b95bae,0.47
1416db98-8ba8-4324-9294-cd88e55808e3,095187df-5d4c-40fd-a5f7-70e9b8625d65,0.39
f5e5c4b8-c410-4678-9628-77512c52ff9d,7c372f76-07c5-4146-a184-61aa9b62cf5d,0.53
9ab7666a-b4a2-4b65-a540-2870ef9532ea,346b3b8d-c103-4992-b985-3e963f27ed31,0.14
bb399052-81ac-42b5-90b7-333c2a8a13ba,361db8ca-d26d-4ddd-b2b9-a86fd0faf1e3,0.19
1c74e077-c29f-4e80-b96a-79df4941a9a6,7983151f-232b-4e6a-b397-fea1abf515b9,0.26
fd7e5585-f8f7-4014-9abd-61ce44dc0dd4,0b9e7347-3fa4-4775-bce3-410efee81ef4,0.09
04590b13-88ed-436b-9150-e721cb25f311,24732683-5a06-4ce4-9e32-c36e81b271ed,0.23
e91019a3-3ae8-4801-b260-960881103f17,c45905f6-8b59-42e3-8159-3605c18d2322,0.36
daee74a8-50e0-4047-aac5-a2436ac5d17b,b916ffc2-aebf-4ae0-89c6-a89e1ed592bc,0.02
b9075e22-02a7-42d3-93f9-6f3e54128ca0,aa2fcf33-468e-495f-ab49-5459ae82508b,0.05
c81cbdf3-51e4-4716-9ee3-f1be5758a6f9,7812101d-1991-4aff-b465-93020706ddba,0.02
38c58939-8edb-48d5-a474-41d33cd2f4eb,d5d2d0de-9c8d-4aa8-a439-7ac08013ade5,0.07
e68f5136-6ed2-4d4b-bade-ecd5b0830fda,2a928326-35c8-4d15-96b0-499b82ed5b14,0.04
b4189951-b503-491d-9be2-fa7f794d76d4,3560ed46-99af-4c6c-b356-a0760dbe5e39,0.88
d6a586e0-065e-4507-a7b6-93abf1285269,c86a87b5-3454-4bc9-ac02-cc38b8009953,0.24
d0c9d149-c4e0-4326-92b9-5ed74bf4d5ae,8c7d2b7c-91b3-488d-ac7e-f474fb367fed,0.0
1696bd6b-6df2-43d6-947f-8454bad0f64a,ce928c62-b87c-4258-800d-bf2e07492067,0.01
7a37cfa2-b32d-449f-8892-fbe9b03a6b1f,626ac7c4-27fc-4d04-9920-cc91e17f1d79,0.06
a3ac7f3d-c51a-4de7-a646-1a31613fc9bd,ec83d5cf-b020-49c0-8b87-154189e8b573,0.12
eaeab12c-7cc5-4341-9122-1d6776e8385d,33505534-3128-45e8-9ec2-73e072862bf6,0.02
a19fc5aa-84a5-4ac1-9176-46d112445c53,0f333c2a-0eaf-4b86-847f-a7543fe71384,0.04
1440ba50-ad7c-4876-84cc-0b054c623117,bf0e1349-9119-4c43-b158-412ee9c8ffec,0.2
9b85dd62-5ad4-48ec-a28a-bd11046913a6,a7fae5d5-9b33-40f3-a5eb-0abe63ba15ee,0.21
8a7ee692-3a40-47c0-8449-2ca3adf52806,2abe4c8e-545f-40cc-a01a-5d1194f2bc41,0.28
8300eabc-0043-4fed-931f-4f57b847cf3b,f35d54bd-b3f7-426f-8b9e-505de7587d41,0.69
42cf9e62-8f1d-44fc-be67-7651bf89d71c,ba6cfba0-38bf-409f-a687-92e42cce8f11,0.01
a62d2456-8ad4-4fc3-bc27-8316687001c1,04f77126-f688-4d12-a1d9-9c21dad8188f,0.31
a6cb84de-bb41-4f0b-af20-785d1e64b4f0,a963048f-ab4d-4416-ac1b-1f4fcec1c487,0.69
3d14402d-f2d4-4987-a2fb-92e443fac396,8a474c13-4d26-4755-b0c1-fc15b9f51fc5,0.03
7afb438e-0117-4f82-861d-769d60e19e35,2ce68393-6978-48de-b383-0953d9ae56f4,0.33
09dcb4db-5d66-4952-8fd2-0a9e57d2932f,c4b3101e-b9f3-483a-b6ff-8123a40ec5e4,0.06
4bae1126-c7f3-45fc-89ab-603d49f4a733,9a734a8c-fe6a-46d6-a75e-3be0921cdd9a,0.55
486c9042-efe0-440c-9c78-ecafdb5afb29,5dccaab5-6eda-4bd0-b110-e41a0a8986de,0.73
83298686-b3cd-46ce-9742-ddc9a490b1ea,2d6043be-4a2c-4ef0-82a8-53cf87d403da,0.64
a4a1aae5-3a07-4818-a6e3-0ba026630240,28f74077-9ee0-4288-bb56-760b91465bc9,0.13
11385097-11ca-4a43-acb0-382aaee4a757,a42066fa-0018-4616-88bf-e8fa91f7b33c,0.62
3e8ae91a-5250-4764-8514-060dcf1c2b5e,db746389-13a7-456d-a1d2-7406f9bc9518,0.02
622974f8-500a-4220-9ed7-15ef4f162e17,f205ec5f-2363-4501-b821-7323145617e1,0.04
ebcf7706-bb7d-4789-9513-f9ac53a7d018,1de7553a-897c-4eeb-b462-b04c06061fe2,0.88
7b49d848-f788-4f54-a393-e22e7e742a23,5eec18ea-86d3-4830-9bd7-29ae491cdb4d,0.02
8510ecd9-0a22-4614-9d0a-8f83eadfa5ff,3233e0ab-bf75-47c9-adab-8904f5d4c023,0.28
9e8c0dbd-2650-47c7-925d-0d6ccb430b0e,6bf95d3b-d3a6-4bab-bd73-fe7915a979e5,0.79
b54c162e-3658-4132-9ec6-3a510b58456c,f803be02-c9c9-4d36-9931-0ea3ca8b02d7,0.15
2bb6ce68-703c-4ff3-811f-a6f8bbdc1229,1ad68a6c-27c9-4600-ba45-f957ea61b26a,0.44
08230bad-0a6d-46d4-ab54-e7e00577a4b7,7048c4c9-2ce9-463b-b138-d7ad7e2ee220,0.13
f87b64e1-0058-4d20-a96f-81da9d5f756c,a0918c80-8d3e-46da-b127-7160e6b776ba,0.17
7ddbbc1d-31bd-499f-a9bd-fc4b21cc0a3d,0ae2f4d7-025e-4e1e-be58-a5cfc333ffe1,0.96
ed4e0887-59db-4dbb-9765-0cc2afd0d0e7,59a0d490-9085-407b-8a78-caac2b785566,0.19
3ee2e93f-7f25-454a-936d-8e754f4e871d,823cd39b-a773-40bd-adea-0662f32c24f5,0.04
86fc83a8-797f-4271-b11c-548bbedf9150,b4df9131-956b-42df-a0f0-7a3957b521c8,0.05
677ef647-98b2-4e77-abe5-fb266ed716fe,ceffbe94-2d17-483e-af22-eb190a4415d2,0.54
ebf6c60c-d390-49f7-abcc-de63787dba8e,1e38f48a-8d8e-4236-bad0-a59fc19e121d,0.11
3ed48d70-9e02-4919-adcd-3054555cbd53,88108a23-ab58-4979-bd59-3c998fadddf0,0.23
30072bad-0d7a-4c7c-a5dd-ffbf53af9700,b0effa30-e1b6-4af6-b1ad-38c94874671f,0.04
c90f56f0-0159-41c9-bfdd-25119699d779,c17ebe9a-8052-431c-ab50-49b386f30828,0.22
7018af9c-0af8-47f9-813e-d3427a204fac,ed71d59d-575b-42c2-beb6-9d6f41053608,0.37
b0c03551-584a-4e66-aa13-8467637aee4d,7aebfc53-d54a-4749-8a4f-ba2f4b04cd09,0.54
b67b6400-a89d-4811-8760-bf5b2a5b7c86,c7030dce-e351-4780-9dba-e64ef1cb4750,0.44
59b98df4-7a3f-4746-9ff6-62e18cbdcd7f,07dac04f-4100-4fdc-8a52-7080b1cb2bc9,0.37
07742f0f-f3ba-4547-941b-138efe5775f2,056241d6-a46a-404f-98db-c027ceb73378,0.02
88ef6b56-d870-4b98-a497-d6256e4d399a,b90d41d9-d408-4da1-9e37-fe04c5e024a7,0.04
e4891d00-ad21-49e9-815a-b67243def74c,21f31247-15bd-44e2-83fc-72c2e47d5f3d,0.07
f81bb854-5fda-4262-8963-bdd22232eaca,756ad210-a915-43b0-b927-4d7e86f67867,0.97
c1f4332a-bea2-485d-b530-9fc49a755ef0,55c01ada-c644-4a26-a583-fcadd4ee0689,0.7
84a59e24-29ab-4942-af6f-c05da0b4c815,3fac8caa-2c1f-40b7-8572-6a6a9f9e154d,0.05
76f11658-0ba8-4a45-8a44-235f40c5ac09,362b44ba-85b6-491f-bdfe-58df50dacb04,0.29
f28e3564-86ef-4dc8-a630-10a659f4b360,b566aee5-40ee-46f2-abac-675346237da4,0.66
0b3c86c7-3ec3-4258-9dce-c31e86d52811,9120046a-f40f-455a-9ee3-348896c0cee8,0.05
101e19f3-0c5d-443a-998e-351ce2366852,fe84870c-bb7a-442b-8549-c80ae37af2c7,0.01
e6eefa2b-a576-4c4f-8774-ba95e806325a,488e6966-b8dd-4aec-a265-c1b9b5df8fdb,0.01
85db2893-5d43-4e79-a3a7-8a71b9102ddb,ad95ddf2-8d95-4c67-8940-290fc29872f5,0.01
17898994-d0a4-4ee9-a3f0-8b9d9c942cb6,5b681af8-a823-4ade-8806-2dfeb884e89e,0.16
3f6b7c6c-eaa4-4fe9-bc2b-eed38691fe56,e5480ad0-3e2c-4e86-9ceb-b9698cbef840,0.11
cedee61d-c472-4b78-9e58-ca4e6e93efdc,3a03ed27-bd14-4865-992c-9659d562623c,0.09
387ac7f8-4da3-42b0-bb28-9d223859c162,a865b8b2-ef40-4857-bf2e-1944f634d0ec,0.34
5354c515-1008-42f9-b124-a79443b61311,26179205-cdcc-44d4-8597-4a9c0273494d,0.26
f1988861-0b4a-458d-9e08-1182bab0f27c,cd24d008-8f85-48fd-b0fa-da7f221bd2f4,0.08
e43166af-fc11-4d34-9101-d4935143d148,3ee41473-8297-4226-ba6d-53ef7a8ca093,0.19
42087eeb-061c-4fd3-83cc-6137e09bb91d,3310de47-1e1e-4b98-bf94-2798a053aac5,0.31
69f71cbc-17c1-406a-a45f-a5e9ce9496bb,e0337ff2-5bb8-48e7-b648-4c57922e2f46,0.6
db33116b-04f1-42ea-aada-309a84833a4b,5d0eb643-66d0-42b1-8934-5e89b53c0d14,0.01
df78c422-aa7e-4f38-ad90-c18c6f670bfa,5d0c66e8-ea0f-4247-9835-2b9b3d4be696,0.03
078b6169-d4a0-4031-bbf7-af8dc755fd2f,5c800dc8-7b9e-4900-8e1e-4355f15c2432,0.15
850e0164-75c2-4dee-8c63-50d3abd0a599,afdc9776-6daa-41c1-b5b8-65dcd0f27443,0.35
270e11db-a20b-4161-85c6-bce2612a5c60,e36df5bf-f0db-4723-84a9-2c8429a13cc5,0.56
cf6d1c2e-9dc7-4f90-a6d6-84f165e88f87,4ff13c2b-1e13-484f-b7ec-2fef0c27f807,0.02
00822b1b-dcf1-4c8d-961c-5d70bf15bbdd,3d9e4a41-a539-4f66-b306-2606cef05271,0.76
563e69bb-e5db-45d7-94e1-69223e14a8a3,fc0f1d3f-83ee-4cc2-aa31-c87722b459f9,0.96
889d819b-e2a8-4e52-873a-7e88cd3c4d98,8c00a5d4-f877-4f36-b9f6-d8e0ee4cc178,0.98
36b598c9-7123-4fea-bb8a-2a49ada72c46,5384ec1a-2dee-4c30-abd3-844b7cc40c84,0.19
841ecd85-4422-49b7-94df-71aac8b55a56,dfff2f4d-a70b-491e-bf5a-829fe88ed08f,0.12
9fd899b6-4463-49ae-ac3b-c9dc983d8501,c7f48078-be8c-4e67-9f69-496d1536ad26,0.81
87eef349-45b6-4ded-91ce-1f66d46929cb,de52f38b-aea8-4a91-98e9-677bfaec3e62,0.67
880837c4-c627-4281-a3f4-464217e041fd,cf6bd94c-4b04-465b-8a67-cb212b9c4242,0.95
23f981e5-3011-4410-a34b-4b39d09f99a2,67b208a0-e160-4231-8381-4c874d2ee89c,0.02
249838d1-9a52-4325-b935-4eb4c017dd2a,d892feea-74b0-4abe-b54f-ae89a8b883cc,0.03
a9fb6986-c8b8-4d44-aa9f-3f1331469dc6,c747bcd1-9f47-47dc-81b5-e91b23111710,0.02
5ad65e88-d25e-4a03-accb-feedd5957e7e,2cc7a7a4-c985-4b59-b8df-feca59d9b794,0.01
8c523551-3458-49fb-b15f-1ca41a39e108,b46c55ad-73c6-4c91-9d1b-3543a043fe14,0.02
c5fbd959-10dc-4c89-910e-31d182396efd,57f568c2-766f-402e-b248-f987e192615e,0.88
603978dd-f583-4659-8004-27f912d2846b,3bec5a07-2ec6-4ca2-9617-3cd008f46b7f,0.16
e5d04c02-4299-4a45-9736-ce80beb72c5c,cb7da651-cb73-412b-bf38-39719ad5dbac,0.21
2f83abb4-1128-405b-9c03-1a46d4caeaa0,52c0de0f-7aa8-476d-a942-3c2de2068804,0.11
30acf306-ebf9-4095-900f-1da2a1c70a37,4211cd85-c8bc-44bb-8bbb-8f62ede80e54,0.07
f3b6ad83-2fa8-45b4-a848-8f934e4b76ae,bd7b37ec-5ddd-4417-9d47-2a26a8de8d14,0.13
b75c4b45-6658-40c5-ac80-1e3194ab07bb,031cebd8-f0ab-490c-89ba-413b587a08b6,0.41
e86da203-ed4e-406a-bfeb-04fda02848e3,b6c6a47b-8de6-4040-a3a6-26f65c9b911a,0.23
37ec4c1c-7cfb-4e4c-9e2c-4032247acabc,f7445185-6ba3-4bcd-b342-7287fa321c43,0.04
83db7281-9cba-4a58-aaba-a124d640de43,89fbda1c-08e6-4187-acb8-acb86d00e581,0.03
eb522871-b02a-4db3-bfbf-5496df07c3b9,48fdf778-9391-42df-acd8-4537f88627fa,0.01
f64418a9-f8af-401f-9642-06245b44790b,70207cad-3dfb-4e17-a05c-a7285ace3070,0.1
3c34b204-1c05-46bb-a504-b4019e9ac043,3db846b4-6954-4c09-9a29-578aa732a57f,0.09
8aa1dbc6-64b4-494a-ae83-786d4747899d,d7bb9353-bb01-4212-befc-7e46f3015cb7,0.09
dca92301-2efa-43ab-ba8d-099d00522b02,49f41d92-84bf-4fb7-ac0a-4864de9b9e34,0.01
7210d62f-662e-441a-843c-86ad6208feda,ef4fcced-0ca3-4632-ae9e-f47f0ac68334,0.28
52864bba-ffe0-4d45-afb3-e5b1b0affed0,86074a24-5b7b-4a3f-9a2e-a26f5df1984a,0.02
947a43b1-017f-4cf1-84d2-8a245a06828f,cdd4d6c3-33e5-4201-be4b-de2535936f30,0.04
3925cc57-d52d-436c-918a-edeb48795975,a421d749-261a-4c05-a6e6-55b4d4f75434,0.21
cffb6b5a-0082-4d8f-abe7-a19d0c94d51f,9f09d5ed-a264-4b2d-bcfb-1a8b660ceddd,0.82
5419995e-588d-4494-add9-30a26121778e,b472422d-2ff7-4a34-8f36-88f7fabf152f,0.9
fca32bbb-74c1-433c-a812-a0d9c496697f,fab83626-8a98-4746-bd53-26d9b1346ca5,0.77
eb6eb406-61f8-4e0d-b131-6b755e023975,aefc46de-f3c9-40fe-9930-547298d55431,0.08
12119b1a-edbc-4308-92d0-cb514086f8d4,2a928326-35c8-4d15-96b0-499b82ed5b14,0.24
29c07b50-5911-48ef-9bbb-6ed114df62f9,7cb06012-b082-49f5-9ee0-4789d9be70e5,0.04
d8dc10e5-f338-41ea-9fe5-a029e2c9a52f,785952f7-e9ce-4f9d-b9a6-5dcb513ccfd1,0.01
ee59a42f-fdaa-4af5-a47d-6936ebbb118b,0d6a45f4-b60f-455e-92fb-8dcdf9e52883,0.01
5fd3b79b-f73d-4132-a6f8-717dc28fa2ee,3f49cc4a-e5df-4208-92bd-05045aa5c767,0.2
4c595196-b0cb-4573-aef5-01ffce98397f,d5b0c3e6-cfc2-4f40-bc2e-c6244d566e91,0.9
1a0be340-c182-4469-9ebb-8c1c09994501,b3c651d9-ab54-4f7f-810d-ff352c762aa0,0.09
33ca7ee0-2f46-44a8-8ed3-1d3d813063e3,05c75c70-1c6d-402c-aada-f7be2436ec7e,0.1
2c08a9b2-ff86-4f02-b0c4-42ed82f31e8f,55d9d202-2998-4e02-9a3c-80133f36211e,0.29
a5abe482-8803-452d-b3f7-f295889276e0,c9d64939-0e44-4687-9ee6-629a5a4d2b21,0.96
b6f05497-472c-4f97-b8db-e6270d5e6d35,45e9aa48-6d0b-4f40-96d4-0101719c9b74,0.32
3ba047e5-dfc0-4253-a30c-9b4232a238af,19ec652c-196a-47a2-adb0-5bd1499aae1f,0.04
dc046f74-d791-4341-9efc-d079818c9f7d,b12cb725-f785-4daf-8469-eb89e6d99744,0.11
a400fb43-850d-4648-985f-7d1c8b68bcf9,7e471afc-dc56-4ada-b835-2d299032c06d,0.48
681049b9-ab0b-4ebe-b03b-d607816953b2,fd9586db-77fb-4750-99d5-93498b2968f7,0.9
f5cab3be-55a4-42bf-b783-5f0dd9217a52,80a675ec-f6cc-4e86-a493-c5e007dc638d,0.0
a087b06a-14dc-4211-b6bc-e61444dbf953,b405d994-607e-4d05-8139-1e8c05486ba0,0.01
21fcaf53-bfd0-4d01-8994-b93c2f9efedb,b7cd3160-7d65-4a73-8f33-2e162e685fa5,0.24
4227738b-216a-45ea-928b-8122b413fcf6,6f61c06f-a152-4188-9589-ecebad0bdb02,0.09
ae88db01-40bf-4409-a94c-30d0b700ecdd,0682cd5a-4703-4c94-a6fd-618c5d083d74,0.74
642c7a4a-2743-4642-a858-f6519f739729,b497a4c3-39e0-4130-9893-67e7dc977928,0.1
3f4f4ef7-5c7d-4201-9b2b-12cf32b5002c,468f3f33-9097-4141-8dca-089d30076c5f,0.53
